date,pacitan,nawangan,kebonagung,bandar,tegalombo,tulakan,p_das,pe,q_runoff,q_baseflow,q_total
2022-09-21,8.0,0.0,20.0,0.0,0.0,5.0,5.5,0.0,0.0,3.92918,3.92918
2022-09-22,2.0,0.0,7.0,0.0,0.0,7.0,2.6667,0.0,0.0,3.92918,3.92918
2022-09-23,1.0,0.0,7.0,0.0,0.0,2.0,1.6667,0.0,0.0,3.92918,3.92918
2022-09-24,2.0,0.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,3.92918,3.92918
2022-09-25,5.0,0.0,10.0,0.0,0.0,2.0,2.8333,0.0,0.0,3.92918,3.92918
2022-09-26,157.0,0.0,72.0,0.0,0.0,34.0,43.8333,10.242527,82.983434,3.92918,86.912614
2022-09-27,0.0,0.0,0.0,0.0,0.0,113.0,18.8333,0.540227,4.376836,3.92918,8.306015
2022-09-28,0.0,0.0,5.0,0.0,0.0,0.0,0.8333,0.0,0.0,3.92918,3.92918
2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2022-09-30,14.0,30.0,11.0,0.0,0.0,0.0,9.1667,0.0,0.0,3.92918,3.92918
2022-10-01,3.0,21.0,1.0,22.0,17.0,13.0,12.8333,0.000279,0.002263,3.92918,3.931443
2022-10-02,84.0,4.0,60.0,44.0,32.0,1.0,37.5,6.965345,56.432197,3.92918,60.361376
2022-10-03,3.0,14.0,18.0,44.0,9.0,96.0,30.6667,3.96237,32.102538,3.92918,36.031718
2022-10-04,0.0,0.0,0.0,48.0,1.0,17.0,11.0,0.0,0.0,3.92918,3.92918
2022-10-05,6.0,2.0,14.0,0.0,0.0,0.0,3.6667,0.0,0.0,3.92918,3.92918
2022-10-06,20.0,4.0,32.0,3.0,0.0,5.0,10.6667,0.0,0.0,3.92918,3.92918
2022-10-07,119.0,35.0,156.0,3.0,9.0,41.0,60.5,20.528661,166.320172,3.92918,170.249352
2022-10-08,5.0,2.0,8.0,39.0,53.0,181.0,48.0,12.612247,102.182556,3.92918,106.111736
2022-10-09,1.0,1.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,3.92918,3.92918
2022-10-10,19.0,17.0,44.0,3.0,0.0,0.0,13.8333,0.019873,0.161006,3.92918,4.090186
2022-10-11,15.0,0.0,11.0,1.0,0.0,0.0,4.5,0.0,0.0,3.92918,3.92918
2022-10-12,192.0,4.0,202.0,0.0,0.0,45.0,73.8333,29.986235,242.944035,3.92918,246.873215
2022-10-13,38.0,16.0,24.0,2.0,1.0,124.0,34.1667,5.423512,43.940495,3.92918,47.869674
2022-10-14,5.0,4.0,10.0,8.0,10.0,73.0,18.3333,0.459032,3.719013,3.92918,7.648193
2022-10-15,0.0,0.0,0.0,4.0,2.0,14.0,3.3333,0.0,0.0,3.92918,3.92918
2022-10-16,8.0,53.0,8.0,0.0,0.0,1.0,11.6667,0.0,0.0,3.92918,3.92918
2022-10-17,49.0,34.0,41.0,28.0,21.0,26.0,33.1667,4.988699,40.417702,3.92918,44.346882
2022-10-18,33.0,17.0,3.0,45.0,33.0,86.0,36.1667,6.332132,51.301998,3.92918,55.231178
2022-10-19,8.0,6.0,6.0,4.0,17.0,16.0,9.5,0.0,0.0,3.92918,3.92918
2022-10-20,15.0,20.0,14.0,51.0,73.0,12.0,30.8333,4.027984,32.634131,3.92918,36.563311
2022-10-21,20.0,39.0,20.0,14.0,19.0,27.0,23.1667,1.481088,11.999552,3.92918,15.928732
2022-10-22,1.0,2.0,5.0,64.0,43.0,42.0,26.1667,2.356229,19.08982,3.92918,23.019
2022-10-23,30.0,0.0,43.0,20.0,14.0,0.0,17.8333,0.38394,3.110628,3.92918,7.039808
2022-10-24,13.0,3.0,10.0,4.0,5.0,5.0,6.6667,0.0,0.0,3.92918,3.92918
2022-10-25,38.0,36.0,34.0,9.0,0.0,3.0,20.0,0.752684,6.098131,3.92918,10.027311
2022-10-26,25.0,48.0,19.0,69.0,64.0,78.0,50.5,14.105035,114.2769,3.92918,118.20608
2022-10-27,0.0,0.0,0.0,59.0,26.0,42.0,21.1667,0.996078,8.07008,3.92918,11.99926
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2022-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2022-10-30,0.0,0.0,0.0,2.0,0.0,0.0,0.3333,0.0,0.0,3.92918,3.92918
2022-10-31,21.0,1.0,45.0,0.0,0.0,0.0,11.1667,0.0,0.0,3.92918,3.92918
2022-11-01,27.0,10.0,41.0,2.0,1.0,24.0,17.5,0.337335,2.733041,3.92918,6.66222
2022-11-02,3.0,16.0,4.0,18.0,15.0,27.0,13.8333,0.019873,0.161006,3.92918,4.090186
2022-11-03,24.0,3.0,37.0,2.0,2.0,3.0,11.8333,0.0,0.0,3.92918,3.92918
2022-11-04,0.0,1.0,0.0,2.0,1.0,9.0,2.1667,0.0,0.0,3.92918,3.92918
2022-11-05,135.0,21.0,161.0,1.0,0.0,0.0,53.0,15.646339,126.764321,3.92918,130.693501
2022-11-06,3.0,43.0,25.0,8.0,5.0,55.0,23.1667,1.481088,11.999552,3.92918,15.928732
2022-11-07,23.0,12.0,22.0,93.0,26.0,87.0,43.8333,10.242527,82.983434,3.92918,86.912614
2022-11-08,5.0,16.0,20.0,7.0,5.0,39.0,15.3333,0.104856,0.849524,3.92918,4.778704
2022-11-09,25.0,9.0,47.0,5.0,3.0,29.0,19.6667,0.688757,5.580211,3.92918,9.509391
2022-11-10,30.0,52.0,36.0,6.0,27.0,38.0,31.5,4.294532,34.793664,3.92918,38.722843
2022-11-11,0.0,11.0,0.0,37.0,1.0,6.0,9.1667,0.0,0.0,3.92918,3.92918
2022-11-12,5.0,30.0,2.0,6.0,0.0,2.0,7.5,0.0,0.0,3.92918,3.92918
2022-11-13,18.0,60.0,15.0,14.0,25.0,5.0,22.8333,1.394537,11.298336,3.92918,15.227516
2022-11-14,38.0,61.0,47.0,60.0,70.0,61.0,56.1667,17.66299,143.102924,3.92918,147.032104
2022-11-15,9.0,11.0,21.0,48.0,30.0,34.0,25.5,2.147313,17.397214,3.92918,21.326393
2022-11-16,47.0,9.0,54.0,11.0,16.0,7.0,24.0,1.707086,13.830554,3.92918,17.759734
2022-11-17,39.0,15.0,37.0,56.0,72.0,59.0,46.3333,11.645859,94.353025,3.92918,98.282205
2022-11-18,34.0,45.0,40.0,5.0,54.0,40.0,36.3333,6.410112,51.93378,3.92918,55.862959
2022-11-19,5.0,1.0,3.0,66.0,37.0,26.0,23.0,1.437534,11.646686,3.92918,15.575866
2022-11-20,20.0,13.0,34.0,2.0,1.0,3.0,12.1667,0.0,0.0,3.92918,3.92918
2022-11-21,7.0,3.0,8.0,9.0,3.0,6.0,6.0,0.0,0.0,3.92918,3.92918
2022-11-22,6.0,10.0,4.0,3.0,0.0,3.0,4.3333,0.0,0.0,3.92918,3.92918
2022-11-23,0.0,3.0,1.0,2.0,3.0,1.0,1.6667,0.0,0.0,3.92918,3.92918
2022-11-24,1.0,5.0,1.0,2.0,1.0,10.0,3.3333,0.0,0.0,3.92918,3.92918
2022-11-25,21.0,6.0,6.0,3.0,1.0,1.0,6.3333,0.0,0.0,3.92918,3.92918
2022-11-26,17.0,4.0,37.0,8.0,0.0,2.0,11.3333,0.0,0.0,3.92918,3.92918
2022-11-27,6.0,8.0,1.0,16.0,1.0,17.0,8.1667,0.0,0.0,3.92918,3.92918
2022-11-28,50.0,0.0,23.0,19.0,32.0,9.0,22.1667,1.228202,9.950708,3.92918,13.879887
2022-11-29,2.0,11.0,2.0,2.0,0.0,4.0,3.5,0.0,0.0,3.92918,3.92918
2022-11-30,1.0,3.0,0.0,9.0,5.0,3.0,3.5,0.0,0.0,3.92918,3.92918
2022-12-01,0.0,0.0,0.0,0.0,1.0,0.0,0.1667,0.0,0.0,3.92918,3.92918
2022-12-02,4.0,0.0,9.0,0.0,0.0,0.0,2.1667,0.0,0.0,3.92918,3.92918
2022-12-03,6.0,0.0,3.0,0.0,0.0,2.0,1.8333,0.0,0.0,3.92918,3.92918
2022-12-04,4.0,12.0,12.0,0.0,0.0,0.0,4.6667,0.0,0.0,3.92918,3.92918
2022-12-05,3.0,11.0,7.0,9.0,5.0,9.0,7.3333,0.0,0.0,3.92918,3.92918
2022-12-06,19.0,6.0,18.0,7.0,31.0,66.0,24.5,1.849137,14.981432,3.92918,18.910612
2022-12-07,35.0,16.0,18.0,5.0,9.0,6.0,14.8333,0.069341,0.561794,3.92918,4.490974
2022-12-08,0.0,6.0,1.0,37.0,58.0,19.0,20.1667,0.785596,6.36478,3.92918,10.29396
2022-12-09,0.0,0.0,0.0,1.0,0.0,9.0,1.6667,0.0,0.0,3.92918,3.92918
2022-12-10,0.0,0.0,8.0,0.0,0.0,0.0,1.3333,0.0,0.0,3.92918,3.92918
2022-12-11,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.92918,3.92918
2022-12-12,0.0,3.0,1.0,15.0,22.0,0.0,6.8333,0.0,0.0,3.92918,3.92918
2022-12-13,24.0,17.0,11.0,9.0,1.0,1.0,10.5,0.0,0.0,3.92918,3.92918
2022-12-14,9.0,14.0,13.0,33.0,19.0,13.0,16.8333,0.252604,2.046559,3.92918,5.975739
2022-12-15,3.0,14.0,17.0,2.0,2.0,39.0,12.8333,0.000279,0.002263,3.92918,3.931443
2022-12-16,18.0,15.0,36.0,23.0,31.0,22.0,24.1667,1.753905,14.209882,3.92918,18.139062
2022-12-17,3.0,3.0,10.0,0.0,13.0,27.0,9.3333,0.0,0.0,3.92918,3.92918
2022-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2022-12-19,0.0,1.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,3.92918,3.92918
2022-12-20,2.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,3.92918,3.92918
2022-12-21,10.0,13.0,17.0,0.0,0.0,4.0,7.3333,0.0,0.0,3.92918,3.92918
2022-12-22,59.0,35.0,81.0,6.0,10.0,13.0,34.0,5.350118,43.345863,3.92918,47.275043
2022-12-23,55.0,14.0,54.0,33.0,35.0,77.0,44.6667,10.703922,86.721592,3.92918,90.650772
2022-12-24,27.0,16.0,46.0,12.0,19.0,31.0,25.1667,2.045868,16.57532,3.92918,20.5045
2022-12-25,12.0,12.0,18.0,19.0,25.0,17.0,17.1667,0.293543,2.378239,3.92918,6.307418
2022-12-26,19.0,10.0,33.0,12.0,11.0,13.0,16.3333,0.19664,1.59315,3.92918,5.522329
2022-12-27,7.0,7.0,12.0,18.0,17.0,40.0,16.8333,0.252604,2.046559,3.92918,5.975739
2022-12-28,49.0,36.0,41.0,32.0,15.0,8.0,30.1667,3.768025,30.527982,3.92918,34.457162
2022-12-29,7.0,16.0,9.0,72.0,34.0,49.0,31.1667,4.160445,33.707306,3.92918,37.636486
2022-12-30,0.0,0.0,0.0,10.0,32.0,0.0,7.0,0.0,0.0,3.92918,3.92918
2022-12-31,12.0,2.0,13.0,0.0,0.0,0.0,4.5,0.0,0.0,3.92918,3.92918
2023-01-01,5.0,4.0,7.0,0.0,2.0,5.0,3.8333,0.0,0.0,3.92918,3.92918
2023-01-02,6.0,2.0,10.0,27.0,11.0,2.0,9.6667,0.0,0.0,3.92918,3.92918
2023-01-03,9.0,6.0,12.0,1.0,1.0,4.0,5.5,0.0,0.0,3.92918,3.92918
2023-01-04,11.0,7.0,26.0,1.0,4.0,4.0,8.8333,0.0,0.0,3.92918,3.92918
2023-01-05,3.0,6.0,4.0,9.0,35.0,5.0,10.3333,0.0,0.0,3.92918,3.92918
2023-01-06,11.0,0.0,14.0,3.0,5.0,7.0,6.6667,0.0,0.0,3.92918,3.92918
2023-01-07,6.0,5.0,1.0,1.0,9.0,17.0,6.5,0.0,0.0,3.92918,3.92918
2023-01-08,0.0,0.0,1.0,4.0,2.0,0.0,1.1667,0.0,0.0,3.92918,3.92918
2023-01-09,1.0,9.0,0.0,0.0,1.0,0.0,1.8333,0.0,0.0,3.92918,3.92918
2023-01-10,12.0,28.0,28.0,1.0,0.0,0.0,11.5,0.0,0.0,3.92918,3.92918
2023-01-11,4.0,0.0,0.0,3.0,10.0,1.0,3.0,0.0,0.0,3.92918,3.92918
2023-01-12,3.0,0.0,1.0,4.0,0.0,44.0,8.6667,0.0,0.0,3.92918,3.92918
2023-01-13,0.0,0.0,0.0,12.0,0.0,7.0,3.1667,0.0,0.0,3.92918,3.92918
2023-01-14,3.0,0.0,11.0,1.0,0.0,0.0,2.5,0.0,0.0,3.92918,3.92918
2023-01-15,0.0,6.0,0.0,13.0,0.0,1.0,3.3333,0.0,0.0,3.92918,3.92918
2023-01-16,0.0,16.0,2.0,3.0,0.0,2.0,3.8333,0.0,0.0,3.92918,3.92918
2023-01-17,2.0,34.0,5.0,25.0,1.0,0.0,11.1667,0.0,0.0,3.92918,3.92918
2023-01-18,0.0,0.0,0.0,11.0,1.0,3.0,2.5,0.0,0.0,3.92918,3.92918
2023-01-19,0.0,0.0,1.0,1.0,0.0,0.0,0.3333,0.0,0.0,3.92918,3.92918
2023-01-20,16.0,2.0,7.0,0.0,0.0,0.0,4.1667,0.0,0.0,3.92918,3.92918
2023-01-21,1.0,1.0,6.0,1.0,0.0,3.0,2.0,0.0,0.0,3.92918,3.92918
2023-01-22,0.0,0.0,0.0,4.0,10.0,24.0,6.3333,0.0,0.0,3.92918,3.92918
2023-01-23,0.0,0.0,0.0,9.0,2.0,0.0,1.8333,0.0,0.0,3.92918,3.92918
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-01-25,25.0,29.0,68.0,3.0,0.0,9.0,22.3333,1.26893,10.280686,3.92918,14.209866
2023-01-26,11.0,34.0,15.0,37.0,19.0,16.0,22.0,1.188049,9.625401,3.92918,13.55458
2023-01-27,12.0,3.0,22.0,48.0,31.0,24.0,23.3333,1.525195,12.356903,3.92918,16.286082
2023-01-28,27.0,26.0,19.0,5.0,3.0,6.0,14.3333,0.040959,0.331841,3.92918,4.261021
2023-01-29,33.0,52.0,54.0,34.0,31.0,35.0,39.8333,8.123035,65.81163,3.92918,69.740809
2023-01-30,2.0,2.0,1.0,62.0,33.0,20.0,20.0,0.752684,6.098131,3.92918,10.027311
2023-01-31,24.0,12.0,17.0,2.0,0.0,9.0,10.6667,0.0,0.0,3.92918,3.92918
2023-02-01,5.0,10.0,5.0,14.0,3.0,21.0,9.6667,0.0,0.0,3.92918,3.92918
2023-02-02,26.0,10.0,26.0,12.0,5.0,2.0,13.5,0.009953,0.080641,3.92918,4.00982
2023-02-03,0.0,0.0,0.0,3.0,27.0,3.0,5.5,0.0,0.0,3.92918,3.92918
2023-02-04,14.0,8.0,20.0,5.0,0.0,0.0,7.8333,0.0,0.0,3.92918,3.92918
2023-02-05,27.0,4.0,32.0,4.0,20.0,14.0,16.8333,0.252604,2.046559,3.92918,5.975739
2023-02-06,8.0,3.0,11.0,8.0,12.0,29.0,11.8333,0.0,0.0,3.92918,3.92918
2023-02-07,22.0,7.0,30.0,5.0,3.0,6.0,12.1667,0.0,0.0,3.92918,3.92918
2023-02-08,4.0,9.0,7.0,13.0,14.0,16.0,10.5,0.0,0.0,3.92918,3.92918
2023-02-09,23.0,12.0,20.0,12.0,16.0,11.0,15.6667,0.132414,1.072798,3.92918,5.001978
2023-02-10,1.0,16.0,0.0,26.0,12.0,16.0,11.8333,0.0,0.0,3.92918,3.92918
2023-02-11,8.0,14.0,9.0,31.0,19.0,2.0,13.8333,0.019873,0.161006,3.92918,4.090186
2023-02-12,61.0,26.0,65.0,5.0,20.0,47.0,37.3333,6.885035,55.781536,3.92918,59.710716
2023-02-13,48.0,39.0,53.0,91.0,37.0,57.0,54.1667,16.381243,132.718402,3.92918,136.647581
2023-02-14,48.0,85.0,51.0,46.0,38.0,38.0,51.0,14.409528,116.743865,3.92918,120.673045
2023-02-15,65.0,57.0,77.0,90.0,54.0,61.0,67.3333,25.266375,204.704428,3.92918,208.633608
2023-02-16,25.0,15.0,37.0,58.0,44.0,102.0,46.8333,11.933265,96.681546,3.92918,100.610725
2023-02-17,27.0,1.0,60.0,24.0,11.0,33.0,26.0,2.303255,18.660632,3.92918,22.589812
2023-02-18,0.0,0.0,1.0,1.0,1.0,24.0,4.5,0.0,0.0,3.92918,3.92918
2023-02-19,3.0,2.0,2.0,1.0,0.0,0.0,1.3333,0.0,0.0,3.92918,3.92918
2023-02-20,0.0,0.0,0.0,7.0,18.0,1.0,4.3333,0.0,0.0,3.92918,3.92918
2023-02-21,0.0,0.0,0.0,1.0,0.0,0.0,0.1667,0.0,0.0,3.92918,3.92918
2023-02-22,0.0,10.0,0.0,4.0,0.0,0.0,2.3333,0.0,0.0,3.92918,3.92918
2023-02-23,27.0,28.0,31.0,9.0,2.0,0.0,16.1667,0.179459,1.453951,3.92918,5.383131
2023-02-24,6.0,16.0,6.0,27.0,6.0,8.0,11.5,0.0,0.0,3.92918,3.92918
2023-02-25,35.0,50.0,69.0,9.0,8.0,10.0,30.1667,3.768025,30.527982,3.92918,34.457162
2023-02-26,46.0,24.0,35.0,53.0,34.0,48.0,40.0,8.20804,66.500321,3.92918,70.429501
2023-02-27,15.0,4.0,13.0,35.0,32.0,42.0,23.5,1.569852,12.718708,3.92918,16.647888
2023-02-28,42.0,72.0,62.0,11.0,7.0,4.0,33.0,4.917542,39.841195,3.92918,43.770375
2023-03-01,21.0,41.0,25.0,95.0,72.0,57.0,51.8333,14.921251,120.889769,3.92918,124.818949
2023-03-02,6.0,8.0,12.0,45.0,34.0,18.0,20.5,0.853296,6.913277,3.92918,10.842457
2023-03-03,1.0,0.0,2.0,1.0,8.0,4.0,2.6667,0.0,0.0,3.92918,3.92918
2023-03-04,9.0,5.0,17.0,2.0,0.0,0.0,5.5,0.0,0.0,3.92918,3.92918
2023-03-05,29.0,16.0,23.0,1.0,0.0,4.0,12.1667,0.0,0.0,3.92918,3.92918
2023-03-06,1.0,1.0,1.0,8.0,12.0,14.0,6.1667,0.0,0.0,3.92918,3.92918
2023-03-07,0.0,0.0,0.0,1.0,1.0,0.0,0.3333,0.0,0.0,3.92918,3.92918
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-03-09,0.0,43.0,0.0,0.0,0.0,0.0,7.1667,0.0,0.0,3.92918,3.92918
2023-03-10,0.0,12.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,3.92918,3.92918
2023-03-11,0.0,0.0,0.0,0.0,5.0,0.0,0.8333,0.0,0.0,3.92918,3.92918
2023-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-03-13,0.0,2.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,3.92918,3.92918
2023-03-14,0.0,2.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,3.92918,3.92918
2023-03-15,0.0,0.0,0.0,1.0,2.0,0.0,0.5,0.0,0.0,3.92918,3.92918
2023-03-16,0.0,0.0,0.0,40.0,6.0,0.0,7.6667,0.0,0.0,3.92918,3.92918
2023-03-17,0.0,3.0,0.0,0.0,0.0,11.0,2.3333,0.0,0.0,3.92918,3.92918
2023-03-18,0.0,1.0,0.0,45.0,1.0,0.0,7.8333,0.0,0.0,3.92918,3.92918
2023-03-19,11.0,25.0,13.0,27.0,1.0,0.0,12.8333,0.000279,0.002263,3.92918,3.931443
2023-03-20,0.0,16.0,0.0,5.0,1.0,46.0,11.3333,0.0,0.0,3.92918,3.92918
2023-03-21,8.0,1.0,1.0,1.0,6.0,0.0,2.8333,0.0,0.0,3.92918,3.92918
2023-03-22,0.0,35.0,0.0,25.0,18.0,4.0,13.6667,0.014495,0.117436,3.92918,4.046616
2023-03-23,0.0,27.0,0.0,17.0,3.0,25.0,12.0,0.0,0.0,3.92918,3.92918
2023-03-24,0.0,34.0,0.0,35.0,5.0,3.0,12.8333,0.000279,0.002263,3.92918,3.931443
2023-03-25,15.0,17.0,3.0,12.0,5.0,5.0,9.5,0.0,0.0,3.92918,3.92918
2023-03-26,0.0,9.0,11.0,5.0,2.0,41.0,11.3333,0.0,0.0,3.92918,3.92918
2023-03-27,5.0,11.0,4.0,2.0,57.0,2.0,13.5,0.009953,0.080641,3.92918,4.00982
2023-03-28,1.0,3.0,1.0,11.0,13.0,5.0,5.6667,0.0,0.0,3.92918,3.92918
2023-03-29,3.0,0.0,3.0,5.0,5.0,1.0,2.8333,0.0,0.0,3.92918,3.92918
2023-03-30,0.0,0.0,0.0,9.0,3.0,9.0,3.5,0.0,0.0,3.92918,3.92918
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-04-01,65.0,26.0,67.0,2.0,0.0,0.0,26.6667,2.518087,20.401165,3.92918,24.330345
2023-04-02,0.0,0.0,7.0,35.0,13.0,49.0,17.3333,0.315085,2.55277,3.92918,6.48195
2023-04-03,18.0,35.0,26.0,0.0,1.0,0.0,13.3333,0.006254,0.050672,3.92918,3.979851
2023-04-04,0.0,0.0,0.0,0.0,15.0,3.0,3.0,0.0,0.0,3.92918,3.92918
2023-04-05,0.0,0.0,0.0,0.0,2.0,0.0,0.3333,0.0,0.0,3.92918,3.92918
2023-04-06,2.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,3.92918,3.92918
2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-04-09,0.0,27.0,2.0,0.0,0.0,0.0,4.8333,0.0,0.0,3.92918,3.92918
2023-04-10,1.0,14.0,1.0,1.0,3.0,0.0,3.3333,0.0,0.0,3.92918,3.92918
2023-04-11,1.0,0.0,3.0,12.0,7.0,7.0,5.0,0.0,0.0,3.92918,3.92918
2023-04-12,37.0,22.0,47.0,0.0,1.0,0.0,17.8333,0.38394,3.110628,3.92918,7.039808
2023-04-13,8.0,2.0,8.0,10.0,15.0,32.0,12.5,0.0,0.0,3.92918,3.92918
2023-04-14,6.0,5.0,3.0,6.0,4.0,5.0,4.8333,0.0,0.0,3.92918,3.92918
2023-04-15,0.0,0.0,0.0,8.0,2.0,4.0,2.3333,0.0,0.0,3.92918,3.92918
2023-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-04-17,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.92918,3.92918
2023-04-18,0.0,1.0,0.0,12.0,2.0,0.0,2.5,0.0,0.0,3.92918,3.92918
2023-04-19,0.0,55.0,0.0,0.0,0.0,0.0,9.1667,0.0,0.0,3.92918,3.92918
2023-04-20,0.0,0.0,0.0,2.0,0.0,0.0,0.3333,0.0,0.0,3.92918,3.92918
2023-04-21,0.0,7.0,10.0,0.0,0.0,0.0,2.8333,0.0,0.0,3.92918,3.92918
2023-04-22,6.0,29.0,0.0,10.0,46.0,0.0,15.1667,0.092235,0.747275,3.92918,4.676455
2023-04-23,2.0,7.0,25.0,1.0,0.0,34.0,11.5,0.0,0.0,3.92918,3.92918
2023-04-24,0.0,10.0,0.0,2.0,1.0,2.0,2.5,0.0,0.0,3.92918,3.92918
2023-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-04-26,0.0,29.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.92918,3.92918
2023-04-27,0.0,1.0,4.0,30.0,8.0,1.0,7.3333,0.0,0.0,3.92918,3.92918
2023-04-28,2.0,42.0,5.0,5.0,0.0,8.0,10.3333,0.0,0.0,3.92918,3.92918
2023-04-29,29.0,10.0,31.0,40.0,7.0,13.0,21.6667,1.109491,8.988931,3.92918,12.918111
2023-04-30,0.0,0.0,0.0,5.0,42.0,19.0,11.0,0.0,0.0,3.92918,3.92918
2023-05-01,4.0,5.0,14.0,2.0,8.0,0.0,5.5,0.0,0.0,3.92918,3.92918
2023-05-02,2.0,0.0,5.0,27.0,68.0,14.0,19.3333,0.627392,5.083039,3.92918,9.012219
2023-05-03,0.0,14.0,0.0,0.0,0.0,0.0,2.3333,0.0,0.0,3.92918,3.92918
2023-05-04,3.0,8.0,8.0,10.0,0.0,8.0,6.1667,0.0,0.0,3.92918,3.92918
2023-05-05,0.0,5.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,3.92918,3.92918
2023-05-06,0.0,3.0,4.0,2.0,1.0,0.0,1.6667,0.0,0.0,3.92918,3.92918
2023-05-07,0.0,34.0,0.0,18.0,0.0,0.0,8.6667,0.0,0.0,3.92918,3.92918
2023-05-08,0.0,0.0,0.0,5.0,0.0,0.0,0.8333,0.0,0.0,3.92918,3.92918
2023-05-09,0.0,1.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,3.92918,3.92918
2023-05-10,0.0,13.0,0.0,16.0,1.0,0.0,5.0,0.0,0.0,3.92918,3.92918
2023-05-11,27.0,16.0,36.0,10.0,1.0,3.0,15.5,0.11825,0.958047,3.92918,4.887227
2023-05-12,0.0,0.0,0.0,10.0,25.0,65.0,16.6667,0.233218,1.889498,3.92918,5.818678
2023-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-24,0.0,0.0,0.0,0.0,1.0,0.0,0.1667,0.0,0.0,3.92918,3.92918
2023-05-25,0.0,0.0,0.0,0.0,1.0,0.0,0.1667,0.0,0.0,3.92918,3.92918
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
2023-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92918,3.92918
